DeptTag,CourseNum,CourseName,PreReqs,reqsFilled,TermsOffered
GEOL,240,Geophysics & Lab,Prerequisites: One Introductory 100-level Geology course and one Physics introductory course or consent of the instructors,"['QRE', 'LAB']",['Spring 2020']
,,,,,
GEOL,245,“When the Earth Shook…” Earthquakes in Human History & Lab,Prerequisites: 100 level Geology course or prior History course,"['QRE', 'WRC', 'INS', 'LAB']",['Winter 2020']
,,,,,
GEOL,250,Mineralogy & Lab,"Prerequisites: One introductory (100-level) Geology course, or Chemistry 123 or 128.",['LAB'],['Winter 2020']
,,,,,
GEOL,255,Petrology & Lab,Prerequisites: Geology 250,['LAB'],['Spring 2020']
,,,,,
GEOL,258,Geology of Soils & Lab,Prerequisites: One introductory (100-level) geology course,"['WRC', 'LAB']",['Spring 2020']
,,,,,
GEOL,270,Topics: Tasmania Geology and Natural History,None,['INS'],[]
,,,,,
GEOL,271,"Tasmania:  Geology, Natural History and Conservation Research",Prerequisites: Geology 270 prior term,['INS'],[]
,,,,,
GEOL,285,Geology in New Zealand: North Island,Prerequisites: Enrollment in OCS Program,[],['Winter 2020']
,,,,,
GEOL,286,Geology in New Zealand: Topics in North Island Geology,Prerequisites: Enrollment in OCS program,[],['Winter 2020']
,,,,,
GEOL,287,Geology in New Zealand: South Island,Prerequisites: Enrollment in OCS program,[],['Winter 2020']
,,,,,
GEOL,288,Geology in New Zealand: Topics in South Island Geology,Prerequisites: Enrollment in OCS program,[],['Winter 2020']
,,,,,
GEOL,289,Geology in New Zealand: Basic Field Drawing,Prerequisites: Enrollment in OCS program,[],['Winter 2020']
,,,,,
GEOL,315,Paleoclimate,"Prerequisites: Two 200 level geology courses, or instructor consent","['QRE', 'LAB']",['Winter 2020']
,,,,,
GEOL,340,Hydrology & Lab,Prerequisites: Geology 210 or junior/senior standing in one of the physical sciences.,"['QRE', 'WRC', 'LAB']",[]
,,,,,
GEOL,360,Sedimentology and Stratigraphy & Lab,Prerequisites: Three 200-level Geology courses,"['WRC', 'LAB']",['Fall 2019']
,,,,,
GEOL,365,Structural Geology & Lab,"Prerequisites: One introductory (100-level) Geology course, six credits of Physics numbered 131 and above is recommended.",['LAB'],[]
,,,,,
GEOL,370,Geochemistry of Natural Waters,Prerequisites: Chemistry 123 or permission of the instructor,"['QRE', 'WRC', 'LAB']",[]
,,,,,
GEOL,400,Integrative Exercise,None,[],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
GERM,101,Elementary German,None,[],['Fall 2019']
,,,,,
GERM,102,Elementary German,Prerequisites: German 101 or equivalent,[],['Winter 2020']
,,,,,
GERM,103,Intermediate German,Prerequisites: German 102 or equivalent,[],['Spring 2020']
,,,,,
GERM,150,The Sound of Germany: German Cultural History From Mozart to Rammstein,None,"['WRC', 'INS', 'LAA']",[]
,,,,,
GERM,152,Personhood,None,"['WRC', 'INS', 'LAA']",['Winter 2020']
,,,,,
GERM,204,Intermediate German,Prerequisites: German 103 or equivalent,[],['Fall 2019']
,,,,,
GERM,205,Berlin Program: Intermediate Composition and Conversation,Prerequisites: German 103 or equivalent and acceptance in Berlin Program,[],['Fall 2019']
,,,,,
GERM,208,Coffee and News,Prerequisites: German 204 or equivalent,"['HUM', 'INS']",[]
,,,,,
GERM,210,"What’s Under Your Bed: Ghosts, Germans, and the Uncanny",Prerequisites: Take German 204 or equivalent,"['WRC', 'INS', 'LAA']",[]
,,,,,
GERM,213,Staging Revolution,Prerequisites: German 204 or equivalent,"['INS', 'LAA']",[]
,,,,,
GERM,215,Refugees Welcome? Debating Migration and Multiculturalism in Post-War Germany,Prerequisites: German 204 or equivalent,"['INS', 'LAA']",[]
,,,,,
GERM,216,German Short Prose,Prerequisites: German 204 or equivalent,"['INS', 'LAA']",[]
,,,,,
GERM,221,(re/ex)press yourself: Sexuality and Gender in Fin-de-Siècle Literature and Art,None,"['WRC', 'HUM', 'INS']",[]
,,,,,
GERM,241,Crisis of Identity/Identity of Crisis: Introduction to German Jewish Literature and Thought,None,"['WRC', 'HUM', 'INS']",[]
,,,,,
GERM,247,"Mirror, Mirror: Reflecting on Fairy Tales and Folklore",None,"['INS', 'LAA']",['Spring 2020']
,,,,,
GERM,256,Berlin Program: Crossing Boundaries,Prerequisites: Acceptance to Berlin Program,"['HUM', 'INS']",['Fall 2019']
,,,,,
GERM,257,Berlin Program: Walking the Metropolis,Prerequisites: Acceptance to Berlin Program,['LAA'],['Fall 2019']
,,,,,
GERM,267,Catastrophe! Natural Disaster in German Literature,Prerequisites: German 204 or equivalent,"['INS', 'LAA']",['Winter 2020']
,,,,,
GERM,305,Berlin Program: Advanced Composition and Conversation,Prerequisites: German 204 or equivalent,[],['Fall 2019']
,,,,,
GERM,342,Faust and the Soul,Prerequisites: German 204 or equivalent,"['INS', 'LAA']",['Spring 2020']
,,,,,
GERM,352,Spying and Surveillance in German Literature and Film,Prerequisites: German 204 or the equivalent,"['HUM', 'INS']",[]
,,,,,
GERM,357,Berlin Program: Walking the Metropolis,Prerequisites: Acceptance to Berlin Program,['LAA'],['Fall 2019']
,,,,,
GERM,360,Song That Sleeps in Everything,Prerequisites: German 204 or equivalent,['LAA'],[]
,,,,,
GERM,372,"The Latest–Current Themes in German Literature, Film and the Media",Prerequisites: German 204 or the equivalent,"['INS', 'LAA']",[]
,,,,,
GERM,400,Integrative Exercise,None,[],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
RUSS,101,Elementary Russian,None,[],['Fall 2019']
,,,,,
RUSS,102,Elementary Russian,Prerequisites: Russian 101 or equivalent,[],['Winter 2020']
,,,,,
RUSS,103,Elementary Russian,Prerequisites: Russian 102 or equivalent,[],['Spring 2020']
,,,,,
RUSS,107,Moscow Program: Beginning Grammar,"Prerequisites: For students who have just recently begun their study of the Russian language, having completed or tested beyond elementary Russian 102.",[],['Spring 2020']
,,,,,
RUSS,108,Moscow Program: Beginning Phonetics,None,[],['Spring 2020']
,,,,,
RUSS,109,Moscow Program: Beginning Conversation,None,[],['Spring 2020']
,,,,,
RUSS,204,Intermediate Russian,Prerequisites: Russian 103 or equivalent,[],['Fall 2019']
,,,,,
RUSS,205,Russian in Cultural Contexts,Prerequisites: Russian 204 or equivalent,['INS'],['Winter 2020']
,,,,,
RUSS,207,Moscow Program: Intermediate Grammar,Prerequisites: Russian 205 or equivalent,[],['Spring 2020']
,,,,,
RUSS,208,Moscow Program: Intermediate Phonetics,None,[],['Spring 2020']
,,,,,
RUSS,209,Moscow Program: Intermediate Conversation,None,[],['Spring 2020']
,,,,,
RUSS,226,Moscow Program: Russia’s Hallowed Places,Prerequisites: Acceptance in Russian OCS Program,"['HUM', 'INS']",['Spring 2020']
,,,,,
RUSS,237,Beyond Beef Stroganoff: Food in Russian Culture,None,"['HUM', 'INS']",['Winter 2020']
,,,,,
RUSS,244,The Rise of the Russian Novel,None,"['WRC', 'INS', 'LAA']",[]
,,,,,
RUSS,244,The Russian Novel in Russian,Prerequisites: Russian 205 or equivalent and concurrent registration in Russian 244,[],[]
,,,,,
RUSS,266,Dostoevsky,Prerequisites: No prerequisites and no knowledge of Russian literature or history required.,"['INS', 'LAA']",[]
,,,,,
RUSS,266,Dostoevsky in Russian,"Prerequisites: Russian 205 or the equivalent, requires concurrent registration in Russian 266",['INS'],[]
,,,,,
RUSS,267,War and Peace,Prerequisites: No prerequisites and no knowledge of Russian literature or history required.,"['INS', 'LAA']",[]
,,,,,
RUSS,267,War and Peace in Russian,Prerequisites: Russian 205 or the equivalent. Concurrent registration in Russian 267,['INS'],[]
,,,,,
RUSS,290,Moscow Program: Reading for Russia,None,[],['Spring 2020']
,,,,,
RUSS,307,Moscow Program: Advanced Grammar,Prerequisites: At least 6-12 credits beyond Russian 205/206.,[],['Spring 2020']
,,,,,
RUSS,308,Moscow Program: Advanced Phonetics and Intonation,None,[],['Spring 2020']
,,,,,
RUSS,309,Moscow Program: Advanced Practicum,Prerequisites: Russian 205 and 6 credits in Russian at the 330 level,[],['Spring 2020']
,,,,,
RUSS,341,From Folktale to Fanfiction: Russian Short Prose,Prerequisites: Russian 205 or the equivalent,"['INS', 'LAA']",['Spring 2020']
,,,,,
RUSS,345,Russian Cultural Idioms of the Nineteenth Century,Prerequisites: Russian 205 or permission of the instructor.,"['INS', 'LAA']",['Fall 2019']
,,,,,
RUSS,351,Chekhov,Prerequisites: Russian 205 or permission of the instructor,"['INS', 'LAA']",[]
,,,,,
RUSS,395,Senior Seminar: The Cult of Stalin,Prerequisites: At least 6 credits at the level of Russian 330 or higher or instructor permission,"['INS', 'LAA']",[]
,,,,,
RUSS,400,Integrative Exercise,None,[],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
HIST,100,Black History is Labor History,None,"['QRE', 'A&I', 'WRC', 'IDS']",['Fall 2019']
,,,,,
HIST,100,Confucius and His Critics,None,"['A&I', 'WRC', 'INS']",[]
,,,,,
HIST,100,"History and Memory in Africa, Nineteenth through Twenty-first Centuries",None,"['A&I', 'WRC', 'INS']",['Fall 2019']
,,,,,
HIST,100,"Indians, Spaniards, and Empire",None,"['A&I', 'WRC', 'INS']",['Fall 2019']
,,,,,
HIST,100,Slavery and the Old South,None,"['A&I', 'WRC', 'IDS']",['Fall 2019']
,,,,,
HIST,100,The Black Death: Disease and Its Consequences in the Middle Ages,None,"['QRE', 'A&I', 'WRC', 'INS']",['Fall 2019']
,,,,,
HIST,100,Trials in Early America,None,"['A&I', 'WRC']",['Fall 2019']
,,,,,
HIST,116,"Intro to Indigenous Histories, 1887-present",None,"['IDS', 'HUM']",['Winter 2020']
,,,,,
HIST,120,"Rethinking the American Experience: American History, 1607-1865",None,"['QRE', 'IDS', 'HUM']",[]
,,,,,
HIST,121,"Rethinking the American Experience: American Social History, 1865-1945",None,"['IDS', 'HUM']",[]
,,,,,
HIST,122,U.S. Women’s History to 1877,None,"['IDS', 'HUM']",['Fall 2019']
,,,,,
HIST,123,U.S. Women’s History Since 1877,None,"['IDS', 'HUM']",['Winter 2020']
,,,,,
HIST,124,History of the City in the United States,None,"['IDS', 'HUM']",[]
,,,,,
HIST,125,African American History I,None,"['QRE', 'IDS', 'HUM']",[]
,,,,,
HIST,126,African American History II,None,"['IDS', 'HUM']",[]
,,,,,
HIST,127,The Roaring Twenties & the Rough Thirties in U.S. History,None,"['QRE', 'IDS', 'HUM']",['Spring 2020']
,,,,,
HIST,131,"Saints, Sinners, and Philosophers in Late Antiquity",None,"['WRC', 'HUM', 'INS']",[]
,,,,,
HIST,133,"Crisis, Creativity, and Transformation in Late Antiquity",None,"['WRC', 'HUM', 'INS']",[]
,,,,,
HIST,137,Early Medieval Worlds,None,"['WRC', 'HUM', 'INS']",[]
,,,,,
HIST,138,"Crusades, Mission, and the Expansion of Europe",None,"['WRC', 'HUM', 'INS']",['Winter 2020']
,,,,,
HIST,139,Foundations of Modern Europe,None,"['QRE', 'HUM', 'INS']",[]
,,,,,
HIST,140,"The Age of Revolutions: Modern Europe, 1789-1914",None,"['HUM', 'INS']",['Fall 2019']
,,,,,
HIST,141,Europe in the Twentieth Century,None,"['HUM', 'INS']",[]
,,,,,
HIST,142,Women in Modern Europe,None,"['HUM', 'INS']",[]
,,,,,
HIST,143,Modern Italy in the Mediterranean World,None,"['HUM', 'INS']",['Spring 2020']
,,,,,
HIST,145,History of Computing in England Program: World War II History,None,"['HUM', 'INS']",[]
,,,,,
HIST,151,History of Modern Japan,None,"['HUM', 'INS']",[]
,,,,,
HIST,152,History of Early China,None,"['WRC', 'HUM', 'INS']",['Winter 2020']
,,,,,
HIST,153,History of Modern China,None,"['WRC', 'HUM', 'INS']",[]
,,,,,
HIST,156,History of Modern Korea,None,"['HUM', 'INS']",['Spring 2020']
,,,,,
HIST,158,Cold War in East Asia,None,"['HUM', 'INS']",[]
,,,,,
HIST,161,From the Mughals to Mahatma Gandhi: An Introduction to Modern Indian History,None,"['HUM', 'INS']",['Fall 2019']
,,,,,
HIST,165,From Young Turks to Arab Revolutions: A Cultural History of the Modern Middle East,None,"['HUM', 'INS']",['Winter 2020']
,,,,,
HIST,170,Modern Latin America 1810-Present,None,"['HUM', 'INS']",['Fall 2019']
,,,,,
HIST,171,Latin America and the U.S.,None,"['HUM', 'INS']",[]
,,,,,
HIST,172,Latin America’s Global Migrations,None,"['HUM', 'INS']",[]
,,,,,
HIST,173,Disaster and Society in Latin America,None,"['HUM', 'INS']",[]
,,,,,
HIST,174,Indigenous Rights in Latin American History,None,"['HUM', 'INS']",[]
,,,,,
HIST,181,West Africa in the Era of the Slave Trade,None,"['HUM', 'INS']",['Fall 2019']
,,,,,
HIST,183,History of Early West Africa,None,"['HUM', 'INS']",[]
,,,,,
HIST,184,Colonial West Africa,None,"['HUM', 'INS']",[]
,,,,,
HIST,194,The Making of the “Pacific World”,None,"['HUM', 'INS']",[]
,,,,,
HIST,200,Historians for Hire,None,"['IDS', 'HUM']","['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
HIST,201,"Rome Program: Building Power and Piety in Medieval Italy, CE 300-1150",Prerequisites: Acceptance to Carleton Rome Program,"['HUM', 'INS']",[]
,,,,,
HIST,202,"Icons, Iconoclasm, and the Quest for the Holy in Byzantium and Its Neighbors",None,"['WRC', 'HUM', 'INS']",[]
,,,,,
HIST,203,"American Indian Education, 1600s-present",None,"['IDS', 'HUM']",['Spring 2020']
,,,,,
HIST,204,"Jews, Christians and Muslims in the Medieval Mediterranean",None,"['WRC', 'HUM', 'INS']",[]
,,,,,
HIST,205,American Environmental History,None,"['IDS', 'HUM']",['Fall 2019']
,,,,,
HIST,206,"Rome Program: The Eternal City in Time: Structure, Change, and Identity",Prerequisites: Enrollment in OCS program,"['HUM', 'INS']",[]
,,,,,
HIST,207,Rome Program: Roman Journal: The Traveler as Witness,Prerequisites: Enrollment in OCS program,"['HUM', 'INS']",[]
,,,,,
HIST,208,"The Atlantic World: Columbus to the Age of Revolutions, 1492-1792",None,"['HUM', 'INS']",[]
,,,,,
HIST,209,The Revolutionary Atlantic,None,"['HUM', 'INS']",[]
,,,,,
HIST,210,"The Boston Massacre in 3D: Mapping, Modeling and Serious Gaming","Prerequisites: Requires concurrent registration in History 212, prior coursework in Computer Science or Cinema and Media Studies, or instructor permission.",['ARP'],['Fall 2019']
,,,,,
HIST,211,"Puritans, Sex and Slavery",None,"['IDS', 'HUM']",[]
,,,,,
HIST,212,The Era of the American Revolution,None,"['IDS', 'HUM']",['Fall 2019']
,,,,,
HIST,213,The Age of Hamilton,None,"['IDS', 'HUM']",[]
,,,,,
HIST,214,Sport and the Color Line,None,"['WRC', 'IDS', 'HUM']",['Winter 2020']
,,,,,
HIST,215,Carleton in the Archives: Studies in Institutional Memory and Culture,None,"['IDS', 'HUM']",[]
,,,,,
HIST,216,History Beyond the Walls,Prerequisites: One History course,"['WRC', 'IDS', 'HUM']",[]
,,,,,
HIST,218,The Black Graphic Novel as Historical Narrative,"Prerequisites: One course in History, American Studies or Africana Studies","['IDS', 'HUM']",[]
,,,,,
HIST,220,"North of Jim Crow, South of Freedom",None,"['IDS', 'HUM']",[]
,,,,,
HIST,221,"Nat Turner, Booker T. Washington, and Fannie Lou Hamer in History and Memory",None,"['IDS', 'HUM']",['Fall 2019']
,,,,,
HIST,222,"Slavery in Film, Literature, and History",None,"['IDS', 'HUM']",[]
,,,,,
HIST,223,The Presidents and their Slaves,None,"['WRC', 'IDS', 'HUM']",['Winter 2020']
,,,,,
HIST,224,Divercities: Exclusion and Inequality in Urban America,None,"['IDS', 'HUM']",[]
,,,,,
HIST,225,James Baldwin and Black Lives Matter,None,"['WRC', 'IDS', 'HUM']",['Spring 2020']
,,,,,
HIST,226,U.S. Consumer Culture,None,"['WRC', 'IDS', 'HUM']",['Spring 2020']
,,,,,
HIST,227,The American West,None,"['IDS', 'HUM']",[]
,,,,,
HIST,228,Civil Rights and Black Power,None,"['WRC', 'IDS', 'HUM']",[]
,,,,,
HIST,229,Working with Gender in U.S. History,None,"['IDS', 'HUM']",[]
,,,,,
HIST,231,Mapping the World Before Mercator,None,"['QRE', 'WRC', 'HUM', 'INS']",[]
,,,,,
HIST,233,"Cultures of Empire: Byzantium, 843-1453","Prerequisites: No prerequisites, but History 137, 138, or 204 will be helpful.","['WRC', 'HUM', 'INS']",['Fall 2019']
,,,,,
HIST,235,Bringing the English Past to (Virtual) Life,None,"['WRC', 'HUM', 'INS']",[]
,,,,,
HIST,236,Women and Gender in Europe before the French Revolution,None,"['QRE', 'WRC', 'HUM', 'INS']",[]
,,,,,
HIST,237,The Enlightenment,None,"['WRC', 'HUM', 'INS']",[]
,,,,,
HIST,238,The Viking World,None,"['HUM', 'INS']",['Spring 2020']
,,,,,
HIST,239,Health and Welfare in Industrializing Britain,None,"['QRE', 'WRC', 'HUM', 'INS']",[]
,,,,,
HIST,240,"Tsars and Serfs, Cossacks and Revolutionaries: The Empire that was Russia",None,"['HUM', 'INS']",[]
,,,,,
HIST,241,Russia through Wars and Revolutions,None,"['HUM', 'INS']",[]
,,,,,
HIST,242,"Communism, Cold War, Collapse: Russia Since Stalin",None,"['HUM', 'INS']",['Winter 2020']
,,,,,
HIST,243,The Peasants are Revolting! Society and Politics in the Making of Modern France,None,"['QRE', 'WRC', 'HUM', 'INS']",['Spring 2020']
,,,,,
HIST,246,The Material World of the Anglo-Saxons,None,"['HUM', 'INS']",[]
,,,,,
HIST,247,The First World War as Global Phenomenon,None,"['HUM', 'INS']",[]
,,,,,
HIST,249,Two Centuries of Tumult: Modern Central Europe,None,"['HUM', 'INS']",[]
,,,,,
HIST,250,Modern Germany,None,"['HUM', 'INS']",[]
,,,,,
HIST,250,Modern Germany-FLAC German Trailer,Prerequisites: German 103 or equivalent,"['HUM', 'INS']",[]
,,,,,
HIST,252,"Fascism in Europe, 1919-1945",None,"['HUM', 'INS']",['Spring 2020']
,,,,,
HIST,253,The Cultural Revolution in China,None,"['WRC', 'HUM', 'INS']",[]
,,,,,
HIST,254,Colonialism in East Asia,None,"['WRC', 'HUM', 'INS']",[]
,,,,,
HIST,255,"Rumors, Gossip, and News in East Asia",None,"['WRC', 'HUM', 'INS']",['Fall 2019']
,,,,,
HIST,257,Ott Family Lectureship in Economics and History: Chinese Capitalism in Global Perspective,None,"['QRE', 'WRC', 'HUM', 'INS']",[]
,,,,,
HIST,259,"Women in South Asia: Histories, Narratives, and Representations",None,"['WRC', 'HUM', 'INS']",[]
,,,,,
HIST,260,The Making of the Modern Middle East,None,"['HUM', 'INS']",['Fall 2019']
,,,,,
HIST,262,"Public Health: History, Policy, and Practice",None,"['HUM', 'INS']",[]
,,,,,
HIST,263,Plagues of Empire,None,"['HUM', 'INS']",['Spring 2020']
