Department,Course Number,Course Name,Term,Liberal Arts Requirements,Class Period,Professor,Description
RELG,241.0,Islam in Asia: Lived Traditions and Meaning-Making,Spring 2020,"HUM, INS, WRC",5a,Tanzeen R Doha,[under construction]
RELG,243.0,Native American Religious Freedom,Spring 2020,"HUM, IDS",2/3c,Michael D McNally,[under construction]
RELG,271.0,Religion and Critical Theory,Spring 2020,"HUM, WRC, INS",3a,Tanzeen R Doha,[under construction]
RELG,289.0,Global Religions in Minnesota,Spring 2020,"HUM, IDS, WRC",4/5c,Michael D McNally,[under construction]
RELG,362.0,Spirit Possession,Spring 2020,"HUM, WRC, INS",2a,Kristin C Bloomer,[under construction]
RELG,400.0,Integrative Exercise,Spring 2020,,Unable to determine class period,Asuka  Sango,[under construction]
RUSS,101.01,Elementary Russian,Fall 2019,,2a,"Anna M Dotlibova', 'Laura  Goering",[under construction]
RUSS,101.02,Elementary Russian,Fall 2019,,2a,"Anna M Dotlibova', 'Laura  Goering",[under construction]
RUSS,204.0,Intermediate Russian,Fall 2019,,3a,"Laura  Goering', 'Anna M Dotlibova",[under construction]
RUSS,345.0,Russian Cultural Idioms of the Nineteenth Century,Fall 2019,"INS, LAA",5/6c,Anna M Dotlibova,[under construction]
RUSS,400.0,Integrative Exercise,Fall 2019,,Unable to determine class period,,[under construction]
RUSS,102.01,Elementary Russian,Winter 2020,,2a,"Laura  Goering', 'Anna M Dotlibova",[under construction]
RUSS,205.0,Russian in Cultural Contexts,Winter 2020,INS,4a,Anna M Dotlibova,[under construction]
RUSS,237.0,Beyond Beef Stroganoff: Food in Russian Culture,Winter 2020,"HUM, INS",4/5c,Laura  Goering,[under construction]
RUSS,400.0,Integrative Exercise,Winter 2020,,Unable to determine class period,,[under construction]
RUSS,103.01,Elementary Russian,Spring 2020,,2a,"Laura  Goering', 'Anna M Dotlibova",[under construction]
RUSS,107.07,Moscow Program: Beginning Grammar,Spring 2020,,Unable to determine class period,Diane M Nemec Ignashev,[under construction]
RUSS,108.07,Moscow Program: Beginning Phonetics,Spring 2020,,Unable to determine class period,Diane M Nemec Ignashev,[under construction]
RUSS,109.07,Moscow Program: Beginning Conversation,Spring 2020,,Unable to determine class period,Diane M Nemec Ignashev,[under construction]
RUSS,207.07,Moscow Program: Intermediate Grammar,Spring 2020,,Unable to determine class period,Diane M Nemec Ignashev,[under construction]
RUSS,208.07,Moscow Program: Intermediate Phonetics,Spring 2020,,Unable to determine class period,Diane M Nemec Ignashev,[under construction]
RUSS,209.07,Moscow Program: Intermediate Conversation,Spring 2020,,Unable to determine class period,Diane M Nemec Ignashev,[under construction]
RUSS,226.07,Moscow Program: Russia's Hallowed Places,Spring 2020,,Unable to determine class period,Diane M Nemec Ignashev,[under construction]
RUSS,290.07,Moscow Program: Reading for Russia,Spring 2020,,Unable to determine class period,Diane M Nemec Ignashev,[under construction]
RUSS,307.07,Moscow Program: Advanced Grammar,Spring 2020,,Unable to determine class period,Diane M Nemec Ignashev,[under construction]
RUSS,308.07,Moscow Program: Advanced Phonetics and Intonation,Spring 2020,,Unable to determine class period,Diane M Nemec Ignashev,[under construction]
RUSS,309.07,Moscow Program: Advanced Practicum,Spring 2020,,Unable to determine class period,Diane M Nemec Ignashev,[under construction]
RUSS,341.0,From Folktale to Fanfiction: Russian Short Prose,Spring 2020,"LAA, INS",5a,Anna M Dotlibova,[under construction]
RUSS,400.0,Integrative Exercise,Spring 2020,,Unable to determine class period,,[under construction]
SOAN,111.0,Introduction to Sociology,Fall 2019,"SOC, WRC",5a,Emily A Bowman,[under construction]
SOAN,114.0,Modern Families: An Introduction to the Sociology of the Family,Fall 2019,"SOC, QRE, IDS",1a,Liz Raleigh,[under construction]
SOAN,140.0,Animals and Society,Fall 2019,SOC,2a,Emily A Bowman,[under construction]
SOAN,203.0,Anthropology of Good Intentions,Fall 2019,"SOC, INS",2/3c,Constanza Ocampo-Raeder,[under construction]
SOAN,272.0,Sociological Perspectives on Race and Ethnicity in the United States,Fall 2019,"SOC, IDS, QRE",4a,Liz Raleigh,[under construction]
SOAN,314.0,Contemporary Issues in Critical Criminology,Fall 2019,"SOC, QRE, IDS",5a,Annette M Nierobisz,[under construction]
SOAN,322.07,Buddhist Studies India Program: Contemporary Buddhist Culture,Fall 2019,SOC,Unable to determine class period,Arthur P McKeown,[under construction]
SOAN,330.0,Sociological Thought and Theory,Fall 2019,"SOC, WRC",2a,Annette M Nierobisz,[under construction]
SOAN,396.01,Advanced Sociological and Anthropological Writing,Fall 2019,"SOC, WRC",2/3c,Pamela  Feldman-Savelsberg,[under construction]
SOAN,400.03,Integrative Exercise,Fall 2019,,Unable to determine class period,Annette M Nierobisz,[under construction]
SOAN,400.04,Integrative Exercise,Fall 2019,,Unable to determine class period,Pamela  Feldman-Savelsberg,[under construction]
SOAN,400.05,Integrative Exercise,Fall 2019,,Unable to determine class period,Liz Raleigh,[under construction]
SOAN,400.06,Integrative Exercise,Fall 2019,,Unable to determine class period,Constanza Ocampo-Raeder,[under construction]
SOAN,110.0,Introduction to Anthropology,Winter 2020,"SOC, INS",2/3c,Jerome M Levi,[under construction]
SOAN,111.0,Introduction to Sociology,Winter 2020,SOC,1a,Liz Raleigh,[under construction]
SOAN,170.0,Investigating (In)Equality: Comparative Welfare States,Winter 2020,"SOC, IDS",4a,Emily A Bowman,[under construction]
SOAN,222.0,Anthropology of Humor,Winter 2020,SOC,5/6c,Jerome M Levi,[under construction]
SOAN,262.0,Anthropology of Health and Illness,Winter 2020,"SOC, WRC, INS",4/5c,Pamela  Feldman-Savelsberg,[under construction]
SOAN,331.0,Anthropological Thought and Theory,Winter 2020,"SOC, INS, WRC",2/3c,Pamela  Feldman-Savelsberg,[under construction]
SOAN,400.01,Integrative Exercise,Winter 2020,,Unable to determine class period,Jerome M Levi,[under construction]
SOAN,400.02,Integrative Exercise,Winter 2020,,Unable to determine class period,Constanza Ocampo-Raeder,[under construction]
SOAN,400.03,Integrative Exercise,Winter 2020,,Unable to determine class period,Pamela  Feldman-Savelsberg,[under construction]
SOAN,400.04,Integrative Exercise,Winter 2020,,Unable to determine class period,Annette M Nierobisz,[under construction]
SOAN,400.05,Integrative Exercise,Winter 2020,,Unable to determine class period,Liz Raleigh,[under construction]
SOAN,400.06,Integrative Exercise,Winter 2020,,Unable to determine class period,Emily A Bowman,[under construction]
SOAN,110.0,Introduction to Anthropology,Spring 2020,"SOC, INS, WRC",2/3c,Constanza Ocampo-Raeder,[under construction]
SOAN,111.0,Introduction to Sociology,Spring 2020,SOC,2a,Emily A Bowman,[under construction]
SOAN,240.0,Methods of Social Research,Spring 2020,"SOC, QRE, WRC",3a,Liz Raleigh,[under construction]
SOAN,256.0,Africa: Representation and Conflict,Spring 2020,"SOC, INS, WRC",4/5c,Pamela  Feldman-Savelsberg,[under construction]
SOAN,343.0,Advanced Ethnographic Workshop,Spring 2020,,Unable to determine class period,Constanza Ocampo-Raeder,[under construction]
SOAN,395.0,Ethnography of Reproduction,Spring 2020,"SOC, WRC, INS",2/3c,Pamela  Feldman-Savelsberg,[under construction]
SOAN,400.01,Integrative Exercise,Spring 2020,,Unable to determine class period,Jerome M Levi,[under construction]
SOAN,400.04,Integrative Exercise,Spring 2020,,Unable to determine class period,Constanza Ocampo-Raeder,[under construction]
SOAN,400.05,Integrative Exercise,Spring 2020,,Unable to determine class period,Pamela  Feldman-Savelsberg,[under construction]
SOAN,400.06,Integrative Exercise,Spring 2020,,Unable to determine class period,Liz Raleigh,[under construction]
SPAN,101.01,Elementary Spanish,Fall 2019,,1a,Claudia M Lange,[under construction]
SPAN,101.02,Elementary Spanish,Fall 2019,,2a,William G Franklin,[under construction]
SPAN,101.03,Elementary Spanish,Fall 2019,,3a,William G Franklin,[under construction]
SPAN,101.04,Elementary Spanish,Fall 2019,,4a,Eva M Palma,[under construction]
SPAN,101.05,Elementary Spanish,Fall 2019,,5a,Beatriz  Pariente-Beltrán,[under construction]
SPAN,204.01,Intermediate Spanish,Fall 2019,,1a,Linda D Burdell,[under construction]
SPAN,204.02,Intermediate Spanish,Fall 2019,,2a,Linda D Burdell,[under construction]
SPAN,204.03,Intermediate Spanish,Fall 2019,,2a,Yansi Y Pérez,[under construction]
SPAN,204.04,Intermediate Spanish,Fall 2019,,3a,Fernando I Contreras,[under construction]
SPAN,204.05,Intermediate Spanish,Fall 2019,,4a,Fernando I Contreras,[under construction]
SPAN,204.06,Intermediate Spanish,Fall 2019,,4a,Beatriz  Pariente-Beltrán,[under construction]
SPAN,204.08,Intermediate Spanish,Fall 2019,,5a,Eva M Palma,[under construction]
SPAN,204.09,Intermediate Spanish,Fall 2019,,5a,Silvia  López,[under construction]
SPAN,204.1,Intermediate Spanish,Fall 2019,,3a,Yansi Y Pérez,[under construction]
SPAN,205.01,Conversation and Composition,Fall 2019,"LAA, INS",5/6c,Jorge  Brioso,[under construction]
SPAN,208.0,Coffee and News,Fall 2019,"LAA, INS",Unable to determine class period,Silvia  López,[under construction]
SPAN,212.07,Navigating Madrid,Fall 2019,,Unable to determine class period,Humberto R Huergo,[under construction]
SPAN,229.07,Madrid Program: Current Issues in Spanish Politics,Fall 2019,,Unable to determine class period,Humberto R Huergo,[under construction]
SPAN,277.0,The Poem as Artifact: Art and Work in Contemporary Spanish American Poetry,Fall 2019,LAA,2a,José  Cerna-Bazán,[under construction]
SPAN,349.07,Madrid Program: Theory and Practice of Urban Life,Fall 2019,,Unable to determine class period,Humberto R Huergo,[under construction]
SPAN,356.0,The Political and Cultural History of the Cuban Revolution,Fall 2019,"LAA, INS",4/5c,Jorge  Brioso,[under construction]
SPAN,400.0,Integrative Exercise,Fall 2019,,Unable to determine class period,,[under construction]
SPAN,102.01,Elementary Spanish,Winter 2020,,1a,Linda D Burdell,[under construction]
SPAN,102.02,Elementary Spanish,Winter 2020,,1a,Claudia M Lange,[under construction]
SPAN,102.03,Elementary Spanish,Winter 2020,,2a,Linda D Burdell,[under construction]
SPAN,102.04,Elementary Spanish,Winter 2020,,3a,Claudia M Lange,[under construction]
SPAN,102.05,Elementary Spanish,Winter 2020,,4a,Fernando I Contreras,[under construction]
SPAN,102.06,Elementary Spanish,Winter 2020,,4a,Silvia  López,[under construction]
SPAN,102.08,Elementary Spanish,Winter 2020,,5a,Beatriz  Pariente-Beltrán,[under construction]
SPAN,102.09,Elementary Spanish,Winter 2020,,5a,Fernando I Contreras,[under construction]
SPAN,204.0,Intermediate Spanish,Winter 2020,,2a,José  Cerna-Bazán,[under construction]
SPAN,205.01,Conversation and Composition,Winter 2020,"LAA, INS",4/5c,Jorge  Brioso,[under construction]
SPAN,208.0,Coffee and News,Winter 2020,"LAA, INS",Unable to determine class period,Silvia  López,[under construction]
SPAN,242.0,Introduction to Latin American Literature,Winter 2020,"LAA, INS",5a,Silvia  López,[under construction]
SPAN,328.0,The Contemporary Spanish Fictional Essay,Winter 2020,"LAA, INS",4/5c,Palmar M Álvarez-Blanco,[under construction]
SPAN,330.0,The Invention of the Modern Novel: Cervantes',Winter 2020,"LAA, INS",2/3c,Jorge  Brioso,[under construction]
SPAN,400.0,Integrative Exercise,Winter 2020,,Unable to determine class period,Staff,[under construction]
SPAN,103.01,Intermediate Spanish,Spring 2020,,1a,Vera R Coleman,[under construction]
SPAN,103.02,Intermediate Spanish,Spring 2020,,1a,Linda D Burdell,[under construction]
SPAN,103.03,Intermediate Spanish,Spring 2020,,3a,Fernando I Contreras,[under construction]
SPAN,103.04,Intermediate Spanish,Spring 2020,,2a,Linda D Burdell,[under construction]
SPAN,103.05,Intermediate Spanish,Spring 2020,,4a,Fernando I Contreras,[under construction]
SPAN,103.06,Intermediate Spanish,Spring 2020,,4a,Beatriz  Pariente-Beltrán,[under construction]
SPAN,103.08,Intermediate Spanish,Spring 2020,,5a,Beatriz  Pariente-Beltrán,[under construction]
SPAN,103.09,Intermediate Spanish,Spring 2020,,5a,Palmar M Álvarez-Blanco,[under construction]
SPAN,205.01,Conversation and Composition,Spring 2020,"LAA, INS",3a,Humberto R Huergo,[under construction]
SPAN,208.0,Coffee and News,Spring 2020,"LAA, INS",Unable to determine class period,Silvia  López,[under construction]
SPAN,225.0,Exile in Literature and History,Spring 2020,"WRC, INS",2a,Humberto R Huergo,[under construction]
SPAN,244.0,Spain Today: Recent Changes through Narrative and Film,Spring 2020,"LAA, INS",3a,Palmar M Álvarez-Blanco,[under construction]
SPAN,360.0,Race and Nation in Caribbean Literature,Spring 2020,"LAA, INS",4a,Yansi Y Pérez,[under construction]
SPAN,376.0,Mexico City: The City as Protagonist,Spring 2020,"LAA, INS",5a,Silvia  López,[under construction]
SPAN,400.0,Integrative Exercise,Spring 2020,,Unable to determine class period,Staff,[under construction]
ARTS,110.01,Observational Drawing,Fall 2019,ARP,1a,David H Lefkowitz,[under construction]
ARTS,110.02,Observational Drawing,Fall 2019,ARP,4a,Daniel P Bruggeman,[under construction]
ARTS,110.03,Observational Drawing,Fall 2019,ARP,Unable to determine class period,Fred  Hagstrom,[under construction]
ARTS,124.0,Praxis and Poetics in 3D Art and Design,Fall 2019,ARP,4/5c,Katayoun  Amjadi,[under construction]
ARTS,130.0,Beginning Ceramics,Fall 2019,ARP,1a,Juliane B Shibata,[under construction]
ARTS,151.0,Metalsmithing,Fall 2019,ARP,Unable to determine class period,Danny Saathoff,[under construction]
ARTS,232.0,Ceramics: Handbuilding,Fall 2019,ARP,4a,Kelly A Connole,[under construction]
ARTS,240.0,Introduction to Film and Digital Photography,Fall 2019,ARP,4/5c,Ryan H Arthurs,[under construction]
ARTS,260.0,Painting,Fall 2019,ARP,4a,David H Lefkowitz,[under construction]
ARTS,274.0,Printmaking,Fall 2019,ARP,4/5c,Fred  Hagstrom,[under construction]
ARTS,400.0,Integrative Exercise,Fall 2019,,Unable to determine class period,Staff,[under construction]
ARTS,110.01,Observational Drawing,Winter 2020,ARP,4a,Eleanor M Jensen,[under construction]
ARTS,110.02,Observational Drawing,Winter 2020,ARP,Unable to determine class period,Fred  Hagstrom,[under construction]
ARTS,114.07,European Architectural Studies Program: Introduction to Drawing Architecture,Winter 2020,,Unable to determine class period,Baird E Jarman,[under construction]
ARTS,122.0,Introduction to Sculpture,Winter 2020,ARP,Unable to determine class period,Stephen  Mohring,[under construction]
ARTS,180.0,Bookbinding,Winter 2020,ARP,4/5c,Jana L Pullman,[under construction]
ARTS,210.0,Life Drawing,Winter 2020,ARP,4/5c,Daniel P Bruggeman,[under construction]
ARTS,238.0,Photography I,Winter 2020,ARP,4a,Ryan H Arthurs,[under construction]
ARTS,260.0,Painting,Winter 2020,ARP,4/5c,Leslie E Barlow,[under construction]
ARTS,330.0,Advanced Ceramics,Winter 2020,ARP,4a,Kelly A Connole,[under construction]
ARTS,339.0,Advanced Photo: Digital Imaging,Winter 2020,ARP,4/5c,Ryan H Arthurs,[under construction]
ARTS,400.0,Integrative Exercise,Winter 2020,,Unable to determine class period,Staff,[under construction]
ARTS,113.0,Field Drawing,Spring 2020,ARP,4/5c,Eleanor M Jensen,[under construction]
ARTS,122.0,Introduction to Sculpture,Spring 2020,ARP,Unable to determine class period,Stephen  Mohring,[under construction]
ARTS,130.0,Beginning Ceramics,Spring 2020,ARP,4a,Juliane B Shibata,[under construction]
ARTS,140.0,The Digital Landscape,Spring 2020,ARP,4/5c,Linda K Rossi,[under construction]
ARTS,141.0,Experimental Photography,Spring 2020,ARP,4a,Linda K Rossi,[under construction]
ARTS,211.0,Topics in Art and the Environment: Drawing the Anthropocene,Spring 2020,ARP,4a,Daniel P Bruggeman,[under construction]
ARTS,230.0,Ceramics: Throwing,Spring 2020,ARP,1a,Kelly A Connole,[under construction]
ARTS,252.0,Metalsmithing: Casting and Color,Spring 2020,ARP,Unable to determine class period,Danny Saathoff,[under construction]
ARTS,298.0,Junior Studio Art Practicum,Spring 2020,,Unable to determine class period,Fred  Hagstrom,[under construction]
ARTS,322.0,Sculpture 2: Form and Context,Spring 2020,ARP,4/5c,Stephen  Mohring,[under construction]
ARTS,360.0,Advanced Painting and Drawing,Spring 2020,ARP,4/5c,Leslie E Barlow,[under construction]
ARTS,374.0,Advanced Printmaking and Book Arts,Spring 2020,ARP,4/5c,Fred  Hagstrom,[under construction]
ARTS,398.0,Senior Studio Art Practicum,Spring 2020,,Unable to determine class period,Fred  Hagstrom,[under construction]
ARTS,400.0,Integrative Exercise,Spring 2020,,Unable to determine class period,,[under construction]
THEA,110.0,Beginning Acting,Fall 2019,ARP,5a,Malinda Palani,[under construction]
THEA,190.0,Carleton Players Production,Fall 2019,,4a,David E Wiles,[under construction]
THEA,195.0,Acting Shakespeare,Fall 2019,ARP,4/5c,David E Wiles,[under construction]
THEA,199.0,Theater Practicum,Fall 2019,,4/5c,David E Wiles,[under construction]
THEA,237.0,Scenic Design for the Performing Arts,Fall 2019,ARP,5/6c,Angelique  Powers,[under construction]
THEA,400.0,Integrative Exercise,Fall 2019,,Unable to determine class period,,[under construction]
THEA,185.0,The Speaking Voice,Winter 2020,ARP,4a,David E Wiles,[under construction]
THEA,190.0,Carleton Players Production,Winter 2020,,3a,Malinda Palani,[under construction]
THEA,199.0,Theater Practicum,Winter 2020,,4/5c,David E Wiles,[under construction]
THEA,238.0,Costume Design for Theater,Winter 2020,ARP,6a,Mary Ann Kelling,[under construction]
THEA,251.0,Top Girls: Women Playwrights,Winter 2020,LAA,5/6c,Kate Powers,[under construction]
THEA,345.0,Devised Theater and Collective Creation,Winter 2020,ARP,4/5c,Malinda Palani,[under construction]
THEA,400.0,Integrative Exercise,Winter 2020,,Unable to determine class period,David E Wiles,[under construction]
THEA,110.0,Beginning Acting,Spring 2020,ARP,2/3c,David E Wiles,[under construction]
THEA,185.0,The Speaking Voice,Spring 2020,ARP,5/6c,David E Wiles,[under construction]
THEA,190.0,Carleton Players Production,Spring 2020,,Unable to determine class period,,[under construction]
THEA,199.0,Theater Practicum,Spring 2020,,Unable to determine class period,,[under construction]
THEA,226.0,Avant-garde Theater and Performance,Spring 2020,LAA,3a,Malinda Palani,[under construction]
THEA,239.0,Topics in Theater: Costume Design,Spring 2020,ARP,6a,Mary Ann Kelling,[under construction]
THEA,246.0,Playwriting,Spring 2020,ARP,4/5c,Andrew L Rosendorf,[under construction]
THEA,256.01,Costume Construction,Spring 2020,ARP,5/6c,Mary Ann Kelling,[under construction]
THEA,256.02,Costume Construction,Spring 2020,ARP,Unable to determine class period,Mary Ann Kelling,[under construction]
THEA,320.0,Live Performance and Digital Media,Spring 2020,ARP,2/3c,,[under construction]
THEA,400.0,Integrative Exercise,Spring 2020,,Unable to determine class period,,[under construction]
WGST,112.0,Introduction to LGBT/Queer Studies,Fall 2019,"HUM, IDS",5a,Candace I Moore,[under construction]
WGST,140.0,Politics of Women's Health,Fall 2019,SOC,4/5c,Meera  Sehgal,[under construction]
WGST,200.0,"Gender, Power and the Pursuit of Knowledge",Fall 2019,"SOC, INS",2/3c,Meera  Sehgal,[under construction]
WGST,243.07,Women's and Gender Studies in Europe Program: Situated Feminisms: Socio-Political Systems and Gender Issues Across Europe,Fall 2019,,3a,Iveta  Jusová,[under construction]
WGST,244.07,Women's & Gender Studies in Europe Program: Cross-Cultural Feminist Methodologies,Fall 2019,,2/3c,Iveta  Jusová,[under construction]
WGST,325.07,"Women's & Gender Studies in Europe Program: Continental Feminist, Queer, Trans* Theories",Fall 2019,,5/6c,Iveta  Jusová,[under construction]
WGST,391.17,Independent Field Research in Europe,Fall 2019,,4a,Iveta  Jusová,[under construction]
WGST,110.0,Introduction to Women's and Gender Studies,Winter 2020,HUM,3a,Meera  Sehgal,[under construction]
WGST,389.0,"Race, Gender, and Sexuality in Popular Culture",Winter 2020,"HUM, WRC, IDS",3a,Candace I Moore,[under construction]
WGST,400.0,Integrative Exercise,Winter 2020,,2/3c,,[under construction]
WGST,110.0,Introduction to Women's and Gender Studies,Spring 2020,HUM,2a,Iveta  Jusová,[under construction]
WGST,234.0,Feminist and Queer Theory,Spring 2020,"HUM, IDS, WRC",2/3c,Candace I Moore,[under construction]
WGST,240.0,"Gender, Globalization and War",Spring 2020,SOC,4a,Meera  Sehgal,[under construction]
WGST,400.0,Integrative Exercise,Spring 2020,,5/6c,,[under construction]
